Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
1,2,68,19183,9,0.000206,0
1,2,60,22120,0,0.012416,0
0,2,58,19184,1,0.06059,0
1,2,68,19184,9,0.000432,0
1,2,78,43842,11,0.00564,0
1,2,60,22121,0,2.20E-05,0
0,2,58,19185,1,0.025706,0
1,2,68,19185,9,0.00017,0
1,2,60,22122,0,0.035409,0
1,2,78,43843,11,0.063936,0
1,2,60,22123,0,1.90E-05,0
0,2,58,19186,1,0.002124,0
1,2,68,19186,9,0.000158,0
1,2,60,22124,0,0.053728,0
1,2,78,43844,11,0.06401,0
1,2,60,22125,0,1.90E-05,0
0,2,58,19187,1,0.006284,0
1,2,68,19187,9,0.000291,0
1,2,60,22126,0,0.057407,0
0,2,58,19188,1,0.052406,0
1,2,68,19188,9,0.000205,0
1,2,78,43845,11,0.011378,0
1,2,60,22127,0,1.70E-05,0
1,2,60,22128,0,0.064012,0
0,2,58,19189,1,0.00634,0
1,2,68,19189,9,0.000211,0
0,2,58,19190,1,0.002787,0
1,2,68,19190,9,0.000221,0
0,2,58,19191,1,0.016705,0
1,2,68,19191,9,0.0002,0
0,2,58,19192,1,0.023227,0
1,2,68,19192,9,0.000223,0
1,2,78,43846,11,0.006065,0
1,2,60,22129,0,1.80E-05,0
0,2,58,19193,1,0.036755,0
1,2,68,19193,9,0.00023,0
1,2,60,22130,0,0.026999,0
0,2,58,19194,1,0.045624,0
1,2,68,19194,9,0.000208,0
1,2,78,43847,11,0.018175,0
1,2,60,22131,0,1.90E-05,0
1,2,60,22132,0,0.064011,0
0,2,58,19195,1,0.006157,0
1,2,68,19195,9,0.000211,0
0,2,58,19196,1,0.01324,0
1,2,68,19196,9,0.000287,0
0,2,58,19197,1,0.033309,0
1,2,68,19197,9,0.000203,0
1,2,78,43848,11,0.010552,0
1,2,60,22133,0,1.90E-05,0
0,2,58,19198,1,0.00967,0
1,2,68,19198,9,0.000224,0
1,2,60,22134,0,0.054071,0
0,2,58,19199,1,0.017876,0
1,2,68,19199,9,0.000223,0
1,2,78,43849,11,0.037924,0
1,2,60,22135,0,1.80E-05,0
0,2,58,19200,1,0.042848,0
1,2,68,19200,9,0.000271,0
1,2,60,22136,0,0.020861,0
0,2,58,19201,1,0.000108,0
1,2,68,19201,9,0.000227,0
1,2,78,43850,11,0.063649,0
1,2,60,22137,0,5.20E-05,0
0,2,58,19202,1,0.00368,0
1,2,68,19202,9,0.00022,0
1,2,60,22138,0,0.060073,0
0,2,58,19203,1,0.024962,0
1,2,68,19203,9,0.000222,0
1,2,78,43851,11,0.038815,0
1,2,60,22139,0,0.000122,0
0,2,58,19204,1,0.040916,0
1,2,68,19204,9,0.000175,0
1,2,60,22140,0,0.014788,0
0,2,58,19205,1,0.018496,0
1,2,68,19205,9,0.00022,0
1,2,78,43852,11,0.045334,0
1,2,60,22141,0,0.000122,0
1,2,60,22142,0,0.063818,0
0,2,58,19206,1,0.002372,0
1,2,68,19206,9,0.000209,0
0,2,58,19207,1,0.009904,0
1,2,68,19207,9,0.000178,0
0,2,58,19208,1,0.016653,0
1,2,68,19208,9,0.000195,0
1,2,78,43853,11,0.034524,0
1,2,60,22143,0,5.60E-05,0
1,2,60,22144,0,0.063939,0
0,2,58,19209,1,0.014579,0
1,2,68,19209,9,0.000236,0
0,2,58,19210,1,0.001694,0
1,2,68,19210,9,0.000329,0
1,2,78,43854,11,0.039139,0
1,2,60,22145,0,5.20E-05,0
0,2,58,19211,1,0.030717,0
1,2,68,19211,9,0.000181,0
0,2,58,19212,1,0.00474,0
1,2,68,19212,9,0.000243,0
1,2,60,22146,0,0.028097,0
0,2,58,19213,1,0.058819,0
1,2,68,19213,9,0.000555,0
1,2,78,43855,11,0.004671,0
1,2,60,22147,0,2.20E-05,0
0,2,58,19214,1,0.008206,0
1,2,68,19214,9,0.000206,0
0,2,58,19215,1,0.016423,0
1,2,68,19215,9,0.000197,0
1,2,60,22148,0,0.038878,0
0,2,58,19216,1,0.047229,0
1,2,68,19216,9,0.000225,0
0,2,58,19217,1,0.011311,0
1,2,68,19217,9,0.000217,0
1,2,78,43856,11,0.005014,0
1,2,60,22149,0,1.90E-05,0
1,2,60,22150,0,0.063989,0
0,2,58,19218,1,0.048018,0
1,2,68,19218,9,0.000218,0
1,2,78,43857,11,0.007784,0
1,2,60,22151,0,1.80E-05,0
0,2,58,19219,1,0.037104,0
1,2,68,19219,9,0.000226,0
1,2,60,22152,0,0.026661,0
1,2,78,43858,11,0.063993,0
1,2,60,22153,0,1.90E-05,0
0,2,58,19220,1,0.013651,0
1,2,68,19220,9,0.000215,0
1,2,60,22154,0,0.05009,0
0,2,58,19221,1,0.043396,0
1,2,68,19221,9,0.000221,0
1,2,78,43859,11,0.020382,0
1,2,60,22155,0,1.90E-05,0
1,2,60,22156,0,0.056015,0
0,2,58,19222,1,7.20E-05,0
1,2,68,19222,9,0.000217,0
0,2,58,19223,1,0.036084,0
1,2,68,19223,9,0.000237,0
1,2,78,43860,11,0.027357,0
1,2,60,22157,0,1.80E-05,0
0,2,58,19224,1,0.028358,0
1,2,68,19224,9,0.000229,0
1,2,60,22158,0,0.035398,0
1,2,78,43861,11,0.063976,0
1,2,60,22159,0,1.80E-05,0
0,2,58,19225,1,0.016751,0
1,2,68,19225,9,0.000221,0
0,2,58,19226,1,0.007,0
1,2,68,19226,9,0.000184,0
1,2,60,22160,0,0.039859,0
1,2,78,43862,11,0.056042,0
1,2,60,22161,0,5.30E-05,0
0,2,58,19227,1,0.007092,0
1,2,68,19227,9,0.000153,0
0,2,58,19228,1,0.017174,0
1,2,68,19228,9,0.00017,0
1,2,60,22162,0,0.039286,0
1,2,78,43863,11,0.064021,0
1,2,60,22163,0,8.80E-05,0
0,2,58,19229,1,0.016491,0
1,2,68,19229,9,0.000184,0
1,2,60,22164,0,0.047234,0
0,2,58,19230,1,0.005767,0
1,2,68,19230,9,0.000177,0
1,2,78,43864,11,0.058086,0
1,2,60,22165,0,5.30E-05,0
0,2,58,19231,1,0.063664,0
1,2,68,19231,9,0.00023,0
1,2,60,22166,0,0.000139,0
0,2,58,19232,1,0.042844,0
1,2,68,19232,9,0.000234,0
0,2,58,19233,1,0.001658,0
1,2,68,19233,9,0.000196,0
1,2,78,43865,11,0.010923,0
1,2,60,22167,0,5.30E-05,0
1,2,60,22168,0,0.063986,0
0,2,58,19234,1,0.000746,0
1,2,68,19234,9,0.000284,0
0,2,58,19235,1,0.049575,0
1,2,68,19235,9,0.000234,0
1,2,78,43866,11,0.013197,0
1,2,60,22169,0,1.90E-05,0
1,2,60,22170,0,0.063934,0
