Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,58,50898,8,8.320808410666736e-05,0
0,2,58,50899,0,0.062467575073241965,0
0,2,58,50899,8,0.00011610984802246094,0
0,2,78,25498,11,0.05652356147766113,0
0,2,58,50900,0,0.005910158157348855,0
0,2,58,50900,8,0.00012922286987260279,0
0,2,58,50901,0,0.06241869926452659,0
0,2,58,50901,8,0.00012826919555664062,0
0,2,78,25499,11,0.05646562576293945,0
0,2,58,50902,0,0.005958080291748047,0
0,2,58,50902,8,0.00012993812561035156,0
0,2,58,50903,0,0.062415838241576926,0
0,2,58,50903,8,0.0001223087310793236,0
1,2,60,11401,1,0.03955817222595215,0
0,2,68,11401,9,4.839897155761719e-05,0
0,2,78,25500,11,0.01679515838623069,0
0,2,58,50904,0,0.006025314331054243,0
0,2,58,50904,8,0.00011277198791526111,0
0,2,58,50905,0,0.06243610382080034,0
0,2,58,50905,8,0.00011610984802334912,0
0,2,78,25501,11,0.05635595321655229,0
0,2,58,50906,0,0.00603485107421875,0
0,2,58,50906,8,0.00010800361633278577,0
0,2,58,50907,0,0.06244516372680686,0
0,2,58,50907,8,0.0001335144042973191,0
0,2,78,25502,11,0.05632877349853471,0
0,2,58,50908,0,0.0060846805572509766,0
0,2,58,50908,8,0.00012350082397460938,0
0,2,58,50909,0,0.062420606613159624,0
0,2,58,50909,8,7.534027099609375e-05,0
0,2,78,25503,11,0.056353807449340376,0
0,2,58,50910,0,0.006116390228271484,0
0,2,58,50910,8,0.00012683868408203125,0
0,2,58,50911,0,0.06242012977600098,0
0,2,58,50911,8,0.00012612342834517065,0
0,2,78,25504,11,0.05621886253356889,0
0,2,58,50912,0,0.006198883056640625,0
0,2,58,50912,8,0.00012421607971191406,0
0,2,58,50913,0,0.06242775917053223,0
0,2,58,50913,8,0.00013208389282226562,0
0,2,78,25505,11,0.0561215877532959,0
0,2,58,50914,0,0.006247043609619141,0
0,2,58,50914,8,6.842613220170435e-05,0
0,2,58,50915,0,0.062489271163940874,0
0,2,58,50915,8,0.00011014938354492188,0
0,2,78,25506,11,0.05609130859375,0
0,2,58,50916,0,0.006344318389892578,0
0,2,58,50916,8,0.00012350082397460938,0
0,2,58,50917,0,0.062383413314819336,0
0,2,58,50917,8,0.00013327598571777344,0
0,2,78,25507,11,0.05602216720581055,0
0,2,58,50918,0,0.006388425827026367,0
0,2,58,50918,8,0.0001227855682373047,0
0,2,58,50919,0,0.062433004379272905,0
0,2,58,50919,8,0.00012350082397416529,0
0,2,78,25508,11,0.05594015121459961,0
0,2,58,50920,0,0.006486177444458008,0
0,2,58,50920,8,8.225440979003906e-05,0
0,2,58,50921,0,0.06247520446777388,0
0,2,58,50921,8,0.00011277198791459497,0
0,2,78,25509,11,0.05589556694030762,0
0,2,58,50922,0,0.006543397903442383,0
0,2,58,50922,8,0.00010943412780761719,0
0,2,58,50923,0,0.06243610382080078,0
0,2,58,50923,8,0.0001289844512939453,0
0,2,78,25510,11,0.055826663970947266,0
0,2,58,50924,0,0.0065953731536865234,0
0,2,58,50924,8,0.00011062622070356909,0
0,2,58,50925,0,0.062438964843749556,0
0,2,58,50925,8,0.00012183189392089844,0
0,2,78,25511,11,0.05578303337097168,0
0,2,58,50926,0,0.006648063659667969,0
0,2,58,50926,8,0.0001354217529296875,0
0,2,58,50927,0,0.062410593032836914,0
0,2,58,50927,8,0.00010347366333007812,0
0,2,78,25512,11,0.05571103096008301,0
0,2,58,50928,0,0.006693124771118164,0
0,2,58,50928,8,0.00011634826660111841,0
0,2,58,50929,0,0.06242656707763716,0
0,2,58,50929,8,0.00012373924255371094,0
0,2,78,25513,11,0.055684804916381836,0
0,2,58,50930,0,0.0067348480224609375,0
0,2,58,50930,8,0.00012445449829101562,0
0,2,58,50931,0,0.06242680549621582,0
0,2,58,50931,8,8.7738037109375e-05,0
0,2,78,25514,11,0.05563497543335005,0
0,2,58,50932,0,0.006821870803832564,0
0,2,58,50932,8,0.00012946128845214844,0
0,2,58,50933,0,0.06242084503173828,0
0,2,58,50933,8,0.00012373924255371094,0
0,2,78,25515,11,0.05555248260498047,0
1,2,60,11402,1,0.006624460220336914,0
0,2,68,11402,9,4.935264587402344e-05,0
0,2,58,50934,0,0.00015234947204589844,0
0,2,58,50934,8,8.654594421386719e-05,0
0,2,58,50935,0,0.06253194808960005,0
0,2,58,50935,8,7.534027099564966e-05,0
0,2,78,25516,11,0.05559420585632324,0
0,2,58,50936,0,0.006901025772095171,0
0,2,58,50936,8,7.462501525790088e-05,0
0,2,58,50937,0,0.06250572204589933,0
0,2,58,50937,8,8.320808410600122e-05,0
0,2,78,25517,11,0.055509090423583984,0
0,2,58,50938,0,0.006978273391723633,0
0,2,58,50938,8,7.534027099609375e-05,0
0,2,58,50939,0,0.06250429153442383,0
0,2,58,50939,8,8.153915405273438e-05,0
0,2,78,25518,11,0.05543637275695801,0
0,2,58,50940,0,0.0070531368255615234,0
0,2,58,50940,8,7.605552673339844e-05,0
0,2,58,50941,0,0.06250452995300293,0
0,2,58,50941,8,8.0108642578125e-05,0
0,2,78,25519,11,0.05536222457885742,0
0,2,58,50942,0,0.007135868072509766,0
0,2,58,50942,8,0.00011444091796875,0
1,2,60,11403,1,0.03279447555541992,0
0,2,68,11403,9,8.034706115722656e-05,0
0,2,58,50943,0,0.029584169387817383,0
0,2,58,50943,8,7.653236389160156e-05,0
0,2,78,25520,11,0.055284738540649414,0
0,2,58,50944,0,0.007219076156616211,0
0,2,58,50944,8,9.441375732421875e-05,0
0,2,58,50945,0,0.06248164176940918,0
0,2,58,50945,8,8.392333984375e-05,0
0,2,78,25521,11,0.055196523666381836,0
0,2,58,50946,0,0.007292747497558594,0
0,2,58,50946,8,8.296966552734375e-05,0
0,2,58,50947,0,0.06249260902404785,0
0,2,58,50947,8,8.678436279296875e-05,0
0,2,78,25522,11,0.05511736869812012,0
0,2,58,50948,0,0.007364034652709961,0
0,2,58,50948,8,8.320808410644531e-05,0
0,2,58,50949,0,0.0624997615814209,0
0,2,58,50949,8,8.797645568847656e-05,0
0,2,78,25523,11,0.05504298210144043,0
0,2,58,50950,0,0.007441997528076172,0
0,2,58,50950,8,8.225440979003906e-05,0
0,2,58,50951,0,0.06249809265136719,0
0,2,58,50951,8,8.96453857421875e-05,0
1,2,60,11404,1,0.043837547302246094,0
0,2,68,11404,9,8.153915405273438e-05,0
0,2,78,25524,11,0.011048316955566406,0
0,2,58,50952,0,0.0075151920318603516,0
0,2,58,50952,8,7.510185241699219e-05,0
0,2,58,50953,0,0.0625007152557373,0
0,2,58,50953,8,9.012222290039062e-05,0
0,2,78,25525,11,0.05490875244140625,0
0,2,58,50954,0,0.007581949234008789,0
0,2,58,50954,8,8.20159912109375e-05,0
0,2,58,50955,0,0.062494516372680664,0
0,2,58,50955,8,7.224082946777344e-05,0
0,2,78,25526,11,0.05484962463378906,0
0,2,58,50956,0,0.007657289505004883,0
0,2,58,50956,8,0.00016760826110839844,0
0,2,58,50957,0,0.06241011619567871,0
0,2,58,50957,8,7.772445678710938e-05,0
0,2,78,25527,11,0.05476260185241699,0
0,2,58,50958,0,0.007743120193481445,0
0,2,58,50958,8,8.273124694824219e-05,0
0,2,58,50959,0,0.06249523162841797,0
0,2,58,50959,8,9.751319885253906e-05,0
0,2,78,25528,11,0.054680824279785156,0
0,2,58,50960,0,0.007817745208740234,0
0,2,58,50960,8,0.0001010894775390625,0
0,2,58,50961,0,0.06244659423828125,0
0,2,58,50961,8,0.0001289844512948335,0
0,2,78,25529,11,0.054555416107176846,0
0,2,58,50962,0,0.007862567901611328,0
0,2,58,50962,8,0.00012373924255371094,0
0,2,58,50963,0,0.06242847442626953,0
0,2,58,50963,8,0.00011682510375976562,0
0,2,78,25530,11,0.0544741153717041,0
0,2,58,50964,0,0.007955551147460938,0
0,2,58,50964,8,0.0001232624053955078,0
0,2,58,50965,0,0.06242775917053223,0
0,2,58,50965,8,0.00013136863708496094,0
0,2,78,25531,11,0.054406166076660156,0
0,2,58,50966,0,0.008006811141967773,0
0,2,58,50966,8,0.00012373924255371094,0
0,2,58,50967,0,0.06243181228637695,0
0,2,58,50967,8,0.00013875961303710938,0
1,2,60,11405,1,0.03532862663269132,0
0,2,68,11405,9,4.4107437132900884e-05,0
0,2,78,25532,11,0.018973112106323242,0
0,2,58,50968,0,0.00806117057800293,0
0,2,58,50968,8,0.00011038780212402344,0
0,2,58,50969,0,0.062438011169433594,0
0,2,58,50969,8,0.00010228157043457031,0
0,2,78,25533,11,0.054335832595825195,0
0,2,58,50970,0,0.008108854293823242,0
0,2,58,50970,8,5.793571472167969e-05,0
0,2,58,50971,0,0.06244921684265137,0
0,2,58,50971,8,9.775161743164062e-05,0
0,2,78,25534,11,0.05433320999145508,0
0,2,58,50972,0,0.00811910629272461,0
0,2,58,50972,8,0.00010800361633300781,0
0,2,58,50973,0,0.06244254112243652,0
0,2,58,50973,8,0.000102996826171875,0
0,2,78,25535,11,0.054274797439575195,0
0,2,58,50974,0,0.008175134658813477,0
0,2,58,50974,8,0.00010776519775390625,0
0,2,58,50975,0,0.062447547912597656,0
0,2,58,50975,8,0.00012993812561035156,0
0,2,78,25536,11,0.05419278144836426,0
0,2,58,50976,0,0.00822758674621582,0
0,2,58,50976,8,0.0001289844512939453,0
0,2,58,50977,0,0.06241202354431152,0
0,2,58,50977,8,0.00012302398681640625,0
0,2,78,25537,11,0.054158926010131836,0
0,2,58,50978,0,0.008286237716674805,0
0,2,58,50978,8,0.00012350082397460938,0
0,2,58,50979,0,0.06238365173339844,0
0,2,58,50979,8,8.416175842285156e-05,0
0,2,78,25538,11,0.05412721633911133,0
0,2,58,50980,0,0.00828862190246582,0
0,2,58,50980,8,8.416175842285156e-05,0
0,2,58,50981,0,0.06248784065246582,0
0,2,58,50981,8,6.508827209472656e-05,0
0,2,78,25539,11,0.05414390563964844,0
0,2,58,50982,0,0.008296728134155273,0
0,2,58,50982,8,0.00013375282287597656,0
0,2,58,50983,0,0.06242871284484863,0
0,2,58,50983,8,0.00011563301086425781,0
0,2,78,25540,11,0.05408048629760742,0
0,2,58,50984,0,0.0083465576171875,0
0,2,58,50984,8,0.00011444091796875,0
0,2,58,50985,0,0.06244063377380371,0
0,2,58,50985,8,0.00011372566223144531,0
0,2,78,25541,11,0.05404067039489746,0
0,2,58,50986,0,0.008351564407348633,0
0,2,58,50986,8,0.00011277198791503906,0
0,2,58,50987,0,0.06239962577819824,0
0,2,58,50987,8,0.00012826919555664062,0
0,2,78,25542,11,0.05405569076538086,0
0,2,58,50988,0,0.00836491584777832,0
0,2,58,50988,8,0.00011134147644042969,0
0,2,58,50989,0,0.06239628791809082,0
0,2,58,50989,8,0.0001270771026611328,0
0,2,78,25543,11,0.054013729095458984,0
0,2,58,50990,0,0.00836324691772461,0
0,2,58,50990,8,7.152557373135693e-05,0
0,2,58,50991,0,0.06243824958801181,0
0,2,58,50991,8,8.487701416015625e-05,0
0,2,78,25544,11,0.05404853820800781,0
0,2,58,50992,0,0.008364915847777432,0
0,2,58,50992,8,8.392333984463818e-05,0
0,2,58,50993,0,0.06247067451477051,0
0,2,58,50993,8,0.00011277198791503906,0
