Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,78,62458,11,0.04426200000000069,0
0,2,60,59380,0,2.9999999999752447e-05,0
1,2,58,63823,1,0.016521000000000008,0
0,2,68,63823,9,0.00018099999999954264,0
0,2,60,59381,0,0.047134000000000675,0
1,2,58,63824,1,0.0060029999999997585,0
0,2,68,63824,9,0.00021700000000013375,0
0,2,78,62459,11,0.050360999999999656,0
0,2,60,59382,0,4.2999999999793204e-05,0
1,2,58,63825,1,0.047589000000000325,0
0,2,68,63825,9,0.0002199999999996649,0
0,2,60,59383,0,0.015728000000000186,0
0,2,78,62460,11,0.06430800000000048,0
0,2,60,59384,0,4.1999999999653426e-05,0
1,2,58,63826,1,0.0281469999999997,0
0,2,68,63826,9,0.00019599999999986295,0
0,2,60,59385,0,0.03530200000000061,0
0,2,78,62461,11,0.06433799999999934,0
0,2,60,59386,0,4.1000000000401826e-05,0
1,2,58,63827,1,0.02370400000000039,0
0,2,68,63827,9,0.00017800000000001148,0
1,2,58,63828,1,0.02549499999999938,0
0,2,68,63828,9,0.0001930000000003318,0
0,2,60,59387,0,0.006053999999999782,0
1,2,58,63829,1,0.04520199999999974,0
0,2,68,63829,9,0.0002410000000008239,0
0,2,78,62462,11,0.018915999999999933,0
0,2,60,59388,0,4.099999999951365e-05,0
0,2,60,59389,0,0.06360700000000019,0
1,2,58,63830,1,0.017807999999999602,0
0,2,68,63830,9,0.00019200000000019202,0
0,2,78,62463,11,0.046357000000000426,0
0,2,60,59390,0,4.1999999999653426e-05,0
0,2,60,59391,0,0.06362800000000046,0
1,2,58,63831,1,0.0013609999999992795,0
0,2,68,63831,9,0.00022900000000003473,0
1,2,58,63832,1,0.01485100000000017,0
0,2,68,63832,9,0.00020600000000037255,0
0,2,78,62464,11,0.047079999999999345,0
0,2,60,59392,0,4.1000000000401826e-05,0
1,2,58,63833,1,0.027322999999999986,0
0,2,68,63833,9,0.00025500000000011624,0
0,2,60,59393,0,0.028436000000000128,0
0,2,78,62465,11,0.06406299999999998,0
0,2,60,59394,0,3.0999999999892225e-05,0
1,2,58,63834,1,0.02120199999999972,0
0,2,68,63834,9,0.0002409999999999357,0
1,2,58,63835,1,0.03694100000000056,0
0,2,68,63835,9,0.00020599999999948437,0
0,2,60,59395,0,0.005310999999999844,0
0,2,78,62466,11,0.0641620000000005,0
0,2,60,59396,0,2.9999999999752447e-05,0
1,2,58,63836,1,0.0014820000000002054,0
0,2,68,63836,9,0.00018500000000010175,0
0,2,60,59397,0,0.062133000000000216,0
0,2,78,62467,11,0.0561089999999993,0
0,2,60,59398,0,3.0000000000640625e-05,0
1,2,58,63837,1,0.004597999999999658,0
0,2,68,63837,9,0.00020500000000023277,0
0,2,60,59399,0,0.05908800000000003,0
1,2,58,63838,1,0.05014299999999938,0
0,2,68,63838,9,0.00019900000000028228,0
0,2,78,62468,11,0.013749999999999929,0
0,2,60,59400,0,3.0999999999892225e-05,0
1,2,58,63839,1,0.055654000000000536,0
0,2,68,63839,9,0.0002259999999996154,0
0,2,60,59401,0,0.008005999999999958,0
1,2,58,63840,1,0.026424000000000447,0
0,2,68,63840,9,0.00019100000000005224,0
0,2,78,62469,11,0.037500999999999785,0
0,2,60,59402,0,2.899999999961267e-05,0
0,2,60,59403,0,0.05585100000000054,0
1,2,58,63841,1,0.023573999999999984,0
0,2,68,63841,9,0.00022099999999980469,0
0,2,78,62470,11,0.040316999999999936,0
0,2,60,59404,0,3.0999999999892225e-05,0
1,2,58,63842,1,0.05510799999999971,0
0,2,68,63842,9,0.00032399999999999096,0
0,2,60,59405,0,0.008443000000000644,0
1,2,58,63843,1,0.029513999999999818,0
0,2,68,63843,9,0.00023700000000026478,0
0,2,78,62471,11,0.03500499999999995,0
0,2,60,59406,0,5.3999999999554404e-05,0
1,2,58,63844,1,0.033582,0
0,2,68,63844,9,0.0001449999999998397,0
1,2,58,63845,1,0.021576000000000484,0
0,2,68,63845,9,0.00017599999999973193,0
0,2,60,59407,0,0.007997000000000476,0
1,2,58,63846,1,0.0024239999999995376,0
0,2,68,63846,9,0.00021399999999971442,0
0,2,78,62472,11,0.05327200000000065,0
0,2,60,59408,0,2.3999999999801958e-05,0
1,2,58,63847,1,0.010582000000000313,0
0,2,68,63847,9,0.00017800000000001148,0
1,2,58,63848,1,0.036087999999999454,0
0,2,68,63848,9,0.00020799999999976393,0
0,2,60,59409,0,0.016755999999999993,0
0,2,78,62473,11,0.06414800000000032,0
0,2,60,59410,0,2.9999999999752447e-05,0
1,2,58,63849,1,0.03439000000000014,0
0,2,68,63849,9,0.0001820000000005706,0
1,2,58,63850,1,0.022386000000000017,0
0,2,68,63850,9,0.00019699999999911455,0
0,2,60,59411,0,0.00667000000000062,0
0,2,78,62474,11,0.06415599999999966,0
0,2,60,59412,0,2.9000000000500847e-05,0
1,2,58,63851,1,0.031056999999999668,0
0,2,68,63851,9,0.0001879999999996329,0
0,2,60,59413,0,0.0325350000000002,0
1,2,58,63852,1,0.004916000000000587,0
0,2,68,63852,9,0.00022399999999933584,0
0,2,78,62475,11,0.0510130000000002,0
0,2,60,59414,0,3.0999999999892225e-05,0
1,2,58,63853,1,0.0004830000000000112,0
0,2,68,63853,9,0.0001930000000003318,0
1,2,58,63854,1,0.02642599999999984,0
0,2,68,63854,9,0.00019499999999972317,0
1,2,58,63855,1,0.007045000000000634,0
0,2,68,63855,9,0.00018199999999968242,0
0,2,60,59415,0,0.029295999999999545,0
1,2,58,63856,1,0.011576000000000697,0
0,2,68,63856,9,0.00019499999999972317,0
0,2,78,62476,11,0.0523340000000001,0
0,2,60,59416,0,2.9999999999752447e-05,0
1,2,58,63857,1,0.045243000000000144,0
0,2,68,63857,9,0.00017800000000001148,0
0,2,60,59417,0,0.01840099999999989,0
1,2,58,63858,1,0.020521999999999707,0
0,2,68,63858,9,0.00021800000000027353,0
0,2,78,62477,11,0.043388000000000204,0
0,2,60,59418,0,2.9999999999752447e-05,0
1,2,58,63859,1,0.0071190000000003195,0
0,2,68,63859,9,0.00019599999999986295,0
0,2,60,59419,0,0.04853699999999961,0
1,2,58,63860,1,0.05999300000000041,0
0,2,68,63860,9,0.000172000000000061,0
0,2,78,62478,11,0.003993999999999609,0
0,2,60,59420,0,3.0999999999892225e-05,0
0,2,60,59421,0,0.06377500000000058,0
1,2,58,63861,1,0.04637099999999972,0
0,2,68,63861,9,0.00019200000000019202,0
0,2,78,62479,11,0.017602000000000118,0
0,2,60,59422,0,3.0999999999892225e-05,0
0,2,60,59423,0,0.06383000000000028,0
1,2,58,63862,1,0.01920900000000003,0
0,2,68,63862,9,0.00019499999999972317,0
0,2,78,62480,11,0.04466199999999976,0
0,2,60,59424,0,2.9000000000500847e-05,0
1,2,58,63863,1,0.03355999999999959,0
0,2,68,63863,9,0.00019499999999972317,0
1,2,58,63864,1,0.01238600000000023,0
0,2,68,63864,9,0.00015199999999992997,0
0,2,60,59425,0,0.009584000000000259,0
1,2,58,63865,1,0.012579999999999814,0
0,2,68,63865,9,0.0002199999999996649,0
0,2,78,62481,11,0.05132500000000029,0
0,2,60,59426,0,2.9999999999752447e-05,0
1,2,58,63866,1,0.03033100000000033,0
0,2,68,63866,9,0.00020600000000037255,0
1,2,58,63867,1,0.032703999999999844,0
0,2,68,63867,9,0.00019599999999986295,0
0,2,60,59427,0,0.0004070000000000462,0
1,2,58,63868,1,0.020385000000000097,0
0,2,68,63868,9,0.00021599999999999397,0
1,2,58,63869,1,0.030053999999999803,0
0,2,68,63869,9,0.0002190000000004133,0
0,2,78,62482,11,0.013250999999999458,0
0,2,60,59428,0,2.9000000000500847e-05,0
1,2,58,63870,1,0.05566999999999922,0
0,2,68,63870,9,0.00017000000000066962,0
1,2,58,63871,1,0.0016840000000000188,0
0,2,68,63871,9,0.0001939999999995834,0
0,2,60,59429,0,0.006200999999999901,0
0,2,78,62483,11,0.05635700000000021,0
0,2,60,59430,0,3.0999999999892225e-05,0
1,2,58,63872,1,0.02894500000000022,0
0,2,68,63872,9,0.00019100000000005224,0
0,2,60,59431,0,0.034729999999999706,0
0,2,78,62484,11,0.06392199999999981,0
0,2,60,59432,0,3.0999999999892225e-05,0
1,2,58,63873,1,0.017590000000000217,0
0,2,68,63873,9,0.00015900000000002024,0
1,2,58,63874,1,0.04020000000000046,0
0,2,68,63874,9,0.00019599999999986295,0
0,2,60,59433,0,0.005670000000000286,0
0,2,78,62485,11,0.0641399999999992,0
0,2,60,59434,0,3.10000000007804e-05,0
1,2,58,63875,1,0.05029799999999973,0
0,2,68,63875,9,0.00019200000000019202,0
0,2,60,59435,0,0.005310999999999844,0
1,2,58,63876,1,0.04208999999999996,0
0,2,68,63876,9,0.00019700000000000273,0
0,2,78,62486,11,0.021859000000000073,0
0,2,60,59436,0,3.2000000000032e-05,0
1,2,58,63877,1,0.014295999999999864,0
0,2,68,63877,9,0.0001939999999995834,0
1,2,58,63878,1,0.011090000000000266,0
0,2,68,63878,9,0.00016499999999997073,0
0,2,60,59437,0,0.038166000000000366,0
1,2,58,63879,1,0.03714700000000004,0
0,2,68,63879,9,0.000204000000000093,0
0,2,78,62487,11,0.02672899999999956,0
0,2,60,59438,0,2.9999999999752447e-05,0
1,2,58,63880,1,0.0275540000000003,0
0,2,68,63880,9,0.0001980000000001425,0
0,2,60,59439,0,0.03602299999999925,0
1,2,58,63881,1,0.022979000000001193,0
0,2,68,63881,9,0.00019999999999953388,0
0,2,78,62488,11,0.04089800000000032,0
0,2,60,59440,0,3.1999999999143824e-05,0
1,2,58,63882,1,0.002724000000000615,0
0,2,68,63882,9,0.0002309999999994261,0
1,2,58,63883,1,0.03482600000000069,0
0,2,68,63883,9,0.00019499999999972317,0
1,2,58,63884,1,0.01795599999999986,0
0,2,60,59441,0,2.19999999995224e-05,0
0,2,68,63884,9,0.00016900000000141802,0
1,2,58,63885,1,0.02041999999999966,0
0,2,68,63885,9,0.00018699999999860495,0
0,2,78,62489,11,0.04335100000000125,0
0,2,60,59442,0,2.999999999886427e-05,0
1,2,58,63886,1,0.007881000000001137,0
0,2,68,63886,9,0.00023899999999876798,0
1,2,58,63887,1,0.04268000000000072,0
0,2,68,63887,9,0.00023799999999951638,0
1,2,58,63888,1,0.008112999999999815,0
0,2,68,63888,9,0.00019700000000000273,0
0,2,60,59443,0,0.004458000000001405,0
1,2,58,63889,1,0.06035499999999949,0
0,2,68,63889,9,0.0002200000000005531,0
0,2,78,62490,11,0.0035749999999996618,0
0,2,60,59444,0,3.0999999999892225e-05,0
0,2,60,59445,0,0.06385500000000022,0
1,2,58,63890,1,0.008143000000000455,0
0,2,68,63890,9,0.00021699999999924557,0
0,2,78,62491,11,0.04782600000000059,0
0,2,60,59446,0,2.19999999995224e-05,0
1,2,58,63891,1,0.047210999999999004,0
0,2,68,63891,9,0.00022200000000083264,0
0,2,60,59447,0,0.016334000000000515,0
1,2,58,63892,1,0.02428399999999975,0
0,2,68,63892,9,0.00021499999999896602,0
0,2,78,62492,11,0.03964800000000146,0
0,2,60,59448,0,3.0999999999892225e-05,0
1,2,58,63893,1,0.05722899999999953,0
0,2,68,63893,9,0.001072000000000628,0
0,2,60,59449,0,0.005733999999998574,0
1,2,58,63894,1,0.02264400000000144,0
0,2,68,63894,9,0.00023399999999895726,0
0,2,78,62493,11,0.041422000000000736,0
0,2,60,59450,0,4.099999999951365e-05,0
1,2,58,63895,1,0.04688100000000084,0
0,2,68,63895,9,0.00023799999999951638,0
0,2,60,59451,0,0.008569999999998856,0
