Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
1,2,58,65220,1,0.006685999999999748,0
0,2,68,65220,9,0.0002510000000000012,0
0,2,60,60755,0,0.04034700000000013,0
1,2,58,65221,1,0.017622999999999944,0
0,2,68,65221,9,0.00017800000000001148,0
1,2,58,65222,1,0.04570500000000033,0
0,2,78,63146,11,0.0009109999999998841,0
0,2,60,60756,0,5.499999999969418e-05,0
0,2,68,65222,9,0.00016500000000041481,0
1,2,58,65223,1,0.03532999999999964,0
0,2,68,65223,9,0.0002410000000003798,0
0,2,60,60757,0,0.027799999999999603,0
0,2,78,63147,11,0.05643400000000032,0
0,2,60,60758,0,5.2999999999858716e-05,0
1,2,58,65224,1,0.03533799999999987,0
0,2,68,65224,9,0.00023499999999998522,0
0,2,60,60759,0,0.02795100000000028,0
1,2,58,65225,1,0.028461999999999765,0
0,2,68,65225,9,0.000236000000000125,0
0,2,78,63148,11,0.035177000000000014,0
0,2,60,60760,0,3.0999999999892225e-05,0
0,2,60,60761,0,0.06377500000000014,0
1,2,58,65226,1,0.0017409999999999926,0
0,2,68,65226,9,0.00020299999999995322,0
0,2,78,63149,11,0.062199000000000115,0
0,2,60,60762,0,2.9999999999752447e-05,0
1,2,58,65227,1,0.006215000000000082,0
0,2,68,65227,9,0.00022400000000022402,0
1,2,58,65228,1,0.0005720000000000169,0
0,2,68,65228,9,0.00017099999999992122,0
0,2,60,60763,0,0.04866899999999985,0
1,2,58,65229,1,0.057876999999999956,0
0,2,68,65229,9,0.00021000000000004349,0
0,2,78,63150,11,0.006041999999999881,0
0,2,60,60764,0,3.0000000000196536e-05,0
1,2,58,65230,1,0.03587499999999988,0
0,2,68,65230,9,0.00019200000000019202,0
0,2,60,60765,0,0.02778400000000003,0
1,2,58,65231,1,0.05337999999999976,0
0,2,68,65231,9,0.00021000000000004349,0
0,2,78,63151,11,0.010549000000000142,0
0,2,60,60766,0,1.9999999999686935e-05,0
1,2,58,65232,1,0.009705999999999992,0
0,2,68,65232,9,0.00021000000000004349,0
0,2,60,60767,0,0.05391900000000005,0
1,2,58,65233,1,0.015356000000000147,0
0,2,68,65233,9,0.00020199999999981344,0
0,2,78,63152,11,0.04051500000000008,0
0,2,60,60768,0,2.199999999996649e-05,0
1,2,58,65234,1,0.028178000000000036,0
0,2,68,65234,9,0.00019900000000028228,0
0,2,60,60769,0,0.03552699999999964,0
1,2,58,65235,1,0.05248500000000034,0
0,2,68,65235,9,0.00019599999999986295,0
0,2,78,63153,11,0.011468999999999951,0
0,2,60,60770,0,3.0000000000196536e-05,0
0,2,60,60771,0,0.06383599999999978,0
1,2,58,65236,1,0.036109999999999864,0
0,2,68,65236,9,0.00023700000000026478,0
0,2,78,63154,11,0.0277759999999998,0
0,2,60,60772,0,3.0999999999892225e-05,0
1,2,58,65237,1,0.010615000000000041,0
0,2,68,65237,9,0.0001980000000001425,0
1,2,58,65238,1,0.00455899999999998,0
0,2,68,65238,9,0.00019700000000000273,0
0,2,60,60773,0,0.04827300000000001,0
