Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,78,8197,11,0.0,0
0,2,58,16281,0,0.030315399169921875,0
0,2,58,16281,8,0.00015306472778320312,0
0,2,58,16282,0,0.06242012977600098,0
0,2,58,16282,8,0.00012683868408203125,0
0,2,78,8198,11,0.0320589542388916,0
0,2,58,16283,0,0.030392169952392578,0
0,2,58,16283,8,0.00014853477478027344,0
0,2,58,16284,0,0.06242990493774414,0
0,2,58,16284,8,0.00016355514526367188,0
0,2,78,8199,11,0.03194236755371094,0
0,2,58,16285,0,0.0304718017578125,0
0,2,58,16285,8,0.00015306472778320312,0
0,2,58,16286,0,0.062421321868896484,0
0,2,58,16286,8,0.0001552104949951172,0
0,2,78,8200,11,0.031879425048828125,0
0,2,58,16287,0,0.03054046630859375,0
0,2,58,16287,8,0.00016236305236816406,0
0,2,58,16288,0,0.06241273880004883,0
0,2,58,16288,8,0.0001506805419921875,0
0,2,78,8201,11,0.03181123733520508,1
0,2,58,16289,0,0.030609846115112305,1
0,2,58,16289,8,0.000156402587890625,1
0,2,60,16289,0,0.012761592864990234,1
1,2,60,17125,1,0.015391349792480469,1
0,2,68,17125,9,2.2411346435546875e-05,1
0,2,60,16289,8,0.028888940811157227,1
0,2,58,16290,0,0.0053558349609375,1
0,2,58,16290,8,0.00015997886657714844,1
0,2,60,16289,0,0.02646493911743164,1
0,2,78,8202,11,0.00520014762878418,1
0,2,60,16289,8,0.026804447174072266,1
0,2,58,16291,0,0.003945350646972656,1
0,2,58,16291,8,0.00015592575073242188,1
0,2,60,16290,0,0.02790212631225586,1
0,2,58,16292,0,0.03451418876647949,1
0,2,58,16292,8,0.0001475811004638672,1
0,2,60,16290,8,0.01732611656188965,1
0,2,78,8203,11,0.014279603958129883,1
0,2,58,16293,0,0.030825376510620117,1
0,2,58,16293,8,9.870529174804688e-05,1
0,2,60,16289,0,0.0030333995819091797,1
0,2,60,16289,8,0.04376077651977539,1
0,2,58,16294,0,0.015679121017456055,1
0,2,58,16294,8,0.00015401840209960938,1
0,2,78,8204,11,0.03152799606323242,1
0,2,60,16291,0,0.004636526107788086,1
0,2,58,16295,0,0.02625274658203125,1
0,2,58,16295,8,0.00010132789611816406,1
0,2,60,16291,8,0.00964808464050293,1
0,2,60,16290,0,0.036005496978759766,1
0,2,58,16296,0,0.016824722290039062,1
0,2,58,16296,8,0.00015234947204589844,1
0,2,60,16292,0,0.027020931243896484,1
0,2,78,8205,11,0.004431962966918945,1
0,2,58,16297,0,0.030974864959716797,1
0,2,58,16297,8,0.00011968612670898438,1
0,2,60,16292,8,0.004506587982177734,1
0,2,60,16290,8,0.04772543907165527,1
0,2,58,16298,0,0.01021885871887207,1
0,2,58,16298,8,0.00010228157043457031,1
0,2,78,8206,11,0.03142952919006348,1
0,2,60,16293,0,0.002511262893676758,1
0,2,58,16299,0,0.028528928756713867,1
0,2,58,16299,8,0.00014066696166992188,1
0,2,60,16293,8,0.007306098937988281,1
0,2,60,16289,0,0.03201603889465332,1
0,2,58,16300,0,0.02311563491821289,1
0,2,58,16300,8,0.0001494884490966797,1
0,2,60,16289,8,0.024734020233154297,1
0,2,78,8207,11,0.006569385528564453,1
0,2,58,16301,0,0.031119585037231445,1
0,2,58,16301,8,0.00010347366333007812,1
0,2,60,16294,0,0.014210939407348633,1
0,2,60,16294,8,0.035981178283691406,1
0,2,58,16302,0,0.012275934219360352,1
0,2,58,16302,8,0.00010156631469726562,1
0,2,60,16291,0,0.027646303176879883,1
0,2,78,8208,11,0.003633260726928711,1
0,2,58,16303,0,0.031193017959594727,1
0,2,58,16303,8,0.0001647472381591797,1
0,2,60,16295,0,0.0049724578857421875,1
0,2,60,16295,8,0.04402327537536621,1
0,2,58,16304,0,0.013412237167358398,1
0,2,58,16304,8,0.00015306472778320312,1
0,2,60,16291,8,0.030437946319580078,1
0,2,78,8209,11,0.0007245540618896484,1
0,2,58,16305,0,0.031256914138793945,1
0,2,58,16305,8,0.00015783309936523438,1
0,2,60,16290,0,0.03185319900512695,1
0,2,58,16306,0,0.030569791793823242,1
0,2,58,16306,8,0.00015687942504882812,1
0,2,60,16296,0,0.017258167266845703,1
0,2,78,8210,11,0.013818740844726562,1
0,2,60,16296,8,0.022205591201782227,1
0,2,58,16307,0,0.009133577346801758,1
0,2,58,16307,8,0.00014972686767578125,1
0,2,60,16292,0,0.0386960506439209,1
0,2,58,16308,0,0.023732662200927734,1
0,2,58,16308,8,0.000156402587890625,1
0,2,60,16297,0,0.0243680477142334,1
0,2,78,8211,11,0.006629228591918945,1
0,2,58,16309,0,0.031423330307006836,1
0,2,58,16309,8,0.0001480579376220703,1
0,2,60,16297,8,0.021549463272094727,1
0,2,60,16292,8,0.03199577331542969,1
0,2,58,16310,0,0.008880853652954102,1
0,2,58,16310,8,0.0001049041748046875,1
0,2,60,16290,8,0.02302861213684082,1
