Source,Destination,Length,SequenceID,MessageType,Time Interval,Label
0,2,58,40505,0,0.0,0
0,2,58,40505,8,0.00011348724365234375,0
0,2,78,53061,11,0.05602288246154785,0
0,2,58,40506,0,0.006415843963623047,0
0,2,58,40506,8,0.00010585784912109375,0
0,2,58,40507,0,0.06244468688964844,0
0,2,58,40507,8,9.918212890625e-05,0
0,2,78,53062,11,0.05598926544189453,0
0,2,58,40508,0,0.006459474563598633,0
0,2,58,40508,8,9.870529174804688e-05,0
0,2,58,40509,0,0.06244206428527832,0
0,2,58,40509,8,0.00010037422180175781,0
0,2,78,53063,11,0.05590987205505371,0
0,2,58,40510,0,0.006541728973388672,0
0,2,58,40510,8,0.00010752677917480469,0
0,2,58,40511,0,0.06245255470275879,0
0,2,58,40511,8,0.00010895729064941406,0
0,2,78,53064,11,0.05584311485290527,0
0,2,58,40512,0,0.00659942626953125,0
0,2,58,40512,8,0.00010418891906738281,0
0,2,58,40513,0,0.06244325637817383,1
0,2,58,40513,8,9.989738464355469e-05,1
0,2,78,53065,11,0.05579996109008789,1
0,2,58,40514,0,0.006650686264038086,1
0,2,58,40514,8,0.0001068115234375,1
0,2,60,40514,0,0.01562666893005371,1
0,2,60,40514,8,0.031915903091430664,1
0,2,58,40515,0,0.014902114868164062,1
0,2,58,40515,8,0.00010514259338378906,1
0,2,60,40514,0,0.024977684020996094,1
0,2,78,53066,11,0.030765056610107422,1
0,2,58,40516,0,0.006699800491333008,1
0,2,58,40516,8,0.00010657310485839844,1
0,2,60,40514,8,0.002097606658935547,1
0,2,60,40515,0,0.05233144760131836,1
0,2,58,40517,0,0.008012533187866211,1
0,2,58,40517,8,9.989738464355469e-05,1
1,2,60,14396,1,0.02872753143310547,1
0,2,68,14396,9,6.985664367675781e-05,1
0,2,60,40515,8,0.007065773010253906,1
0,2,78,53067,11,0.019838333129882812,1
0,2,58,40518,0,0.006744384765625,1
0,2,58,40518,8,0.00010156631469726562,1
0,2,60,40514,0,0.0055561065673828125,1
0,2,60,40516,0,0.03176617622375488,1
0,2,58,40519,0,0.025126934051513672,1
0,2,58,40519,8,0.0001049041748046875,1
1,2,60,14397,1,0.010242938995361328,1
0,2,68,14397,9,7.009506225585938e-05,1
0,2,60,40516,8,0.004449367523193359,1
0,2,60,40514,8,0.032001495361328125,1
0,2,78,53068,11,0.008881807327270508,1
0,2,58,40520,0,0.0067713260650634766,1
0,2,58,40520,8,9.846687316894531e-05,1
0,2,60,40515,0,0.01626133918762207,1
0,2,60,40517,0,0.04398465156555176,1
0,2,58,40521,0,0.002206563949584961,1
0,2,58,40521,8,0.0001049041748046875,1
0,2,60,40517,8,0.029691219329833984,1
0,2,78,53069,11,0.025935649871826172,1
0,2,58,40522,0,0.0068149566650390625,1
0,2,58,40522,8,9.846687316894531e-05,1
0,2,60,40515,8,0.011176586151123047,1
0,2,58,40523,0,0.05128073692321777,1
0,2,58,40523,8,6.29425048828125e-05,1
0,2,60,40518,0,0.0006592273712158203,1
0,2,78,53070,11,0.054958343505859375,1
0,2,58,40524,0,0.0068662166595458984,1
0,2,58,40524,8,0.00010514259338378906,1
0,2,60,40518,8,0.0020477771759033203,1
0,2,60,40514,0,0.04000115394592285,1
0,2,58,40525,0,0.02039813995361328,1
0,2,58,40525,8,0.00010514259338378906,1
0,2,60,40516,0,0.019502878189086914,1
0,2,60,40519,0,0.032010555267333984,1
0,2,78,53071,11,0.00397038459777832,1
0,2,58,40526,0,0.006962776184082031,1
0,2,58,40526,8,9.1552734375e-05,1
0,2,60,40519,8,0.020666837692260742,1
0,2,58,40527,0,0.041791439056396484,1
0,2,58,40527,8,0.00010132789611816406,1
0,2,60,40516,8,0.0060808658599853516,1
0,2,60,40514,8,0.03211641311645508,1
0,2,78,53072,11,0.01723790168762207,1
