0,2,58,3052,0,0.0,0
0,2,58,3052,8,0.00010800361633300781,0
0,2,78,1528,11,0.027556896209716797,0
0,2,58,3053,0,0.03488469123840332,0
0,2,58,3053,8,0.00011181831359863281,0
0,2,58,3054,0,0.06244063377380371,0
0,2,58,3054,8,5.817413330078125e-05,0
0,2,78,1529,11,0.027582883834838867,0
0,2,58,3055,0,0.03495192527770996,0
0,2,58,3055,8,0.00010037422180175781,0
0,2,58,3056,0,0.062453508377075195,0
0,2,58,3056,8,9.822845458984375e-05,0
0,2,78,1530,11,0.027440309524536133,0
0,2,58,3057,0,0.03500795364379883,0
0,2,58,3057,8,0.00010991096496582031,0
1,2,60,7331,1,0.01352238655090332,0
0,2,68,7331,9,4.792213439941406e-05,0
0,2,58,3058,0,0.0488739013671875,0
0,2,58,3058,8,0.00010848045349121094,0
0,2,78,1531,11,0.02738356590270996,0
0,2,58,3059,0,0.035054922103881836,0
0,2,58,3059,8,0.00011682510375976562,0
0,2,58,3060,0,0.06243467330932617,0
0,2,58,3060,8,0.00012421607971191406,0
0,2,78,1532,11,0.027317285537719727,0
0,2,58,3061,0,0.03510546684265137,1
0,2,58,3061,8,0.00010776519775390625,1
3,2,78,1533,11,0.0019261837005615234,1
0,2,58,3062,0,0.06052112579345703,1
0,2,58,3062,8,0.00010728836059570312,1
0,2,78,1533,11,0.02728271484375,1
0,2,58,3063,0,0.03511834144592285,1
0,2,58,3063,8,0.00011134147644042969,1
3,2,78,1534,11,0.048726797103881836,1
0,2,58,3064,0,0.013715028762817383,1
0,2,58,3064,8,0.00010132789611816406,1
0,2,78,1534,11,0.02727365493774414,1
0,2,58,3065,0,0.035173892974853516,1
0,2,58,3065,8,0.00010347366333007812,1
0,2,58,3066,0,0.062444448471069336,1
0,2,58,3066,8,0.00010204315185546875,1
3,2,78,1535,11,0.01707601547241211,1
3,2,78,1536,11,0.15598821640014648,1
3,2,78,1537,11,0.16419649124145508,1
3,2,78,1538,11,0.1714305877685547,1
3,2,78,1539,11,0.15636920928955078,1
3,2,78,1540,11,0.1600353717803955,1
3,2,78,1541,11,0.1642000675201416,1
1,2,60,7332,1,0.06662607192993164,1
3,2,78,1542,11,0.08912253379821777,1
3,2,78,1543,11,0.16401100158691406,1
3,2,78,1544,11,0.1679835319519043,1
3,2,78,1545,11,0.15599918365478516,1
0,2,58,0,1,0.03827214241027832,1
3,2,78,1546,11,0.11772513389587402,1
3,2,78,1547,11,0.15599870681762695,1
3,2,78,1548,11,0.15601539611816406,1
3,2,78,1549,11,0.16357994079589844,1
3,2,78,1550,11,0.1644148826599121,1
3,2,78,1551,11,0.18001723289489746,1
1,2,60,7333,1,0.0037488937377929688,1
3,2,78,1552,11,0.16025018692016602,1
3,2,78,1553,11,0.15998387336730957,1
3,2,78,1554,11,0.15599465370178223,1
3,2,78,1555,11,0.15601778030395508,1
3,2,78,1556,11,0.1640000343322754,1
0,2,58,1,1,0.13290739059448242,1
3,2,78,1557,11,0.027081966400146484,1
1,2,60,7334,1,0.028745651245117188,1
3,2,78,1558,11,0.12691521644592285,1
3,2,78,1559,11,0.15636277198791504,1
3,2,78,1560,11,0.1560215950012207,1
3,2,78,1561,11,0.15595197677612305,1
3,2,78,1562,11,0.15601682662963867,1
3,2,78,1563,11,0.15603137016296387,1
1,2,60,7335,1,0.05731081962585449,1
3,2,78,1564,11,0.10264325141906738,1
3,2,78,1565,11,0.17629790306091309,1
3,2,78,1566,11,0.17569708824157715,1
0,2,58,2,1,0.025708436965942383,1
3,2,78,1567,11,0.13028860092163086,1
0,2,58,3,1,0.08637380599975586,1
3,2,78,1568,11,0.08562564849853516,1
3,2,78,1569,11,0.17600011825561523,1
3,2,78,1570,11,0.15599918365478516,1
3,2,78,1571,11,0.16796636581420898,1
3,2,78,1572,11,0.1720261573791504,1
3,2,78,1573,11,0.15999746322631836,1
3,2,78,1574,11,0.1640002727508545,1
0,2,58,4,1,0.021038055419921875,1
1,2,60,7336,1,0.03462553024291992,1
3,2,78,1575,11,0.10434556007385254,1
3,2,78,1576,11,0.16000723838806152,1
3,2,78,1577,11,0.15557050704956055,1
3,2,78,1578,11,0.1606731414794922,1
3,2,78,1579,11,0.15575027465820312,1
3,2,78,1580,11,0.18000555038452148,1
3,2,78,1581,11,0.16780829429626465,1
3,2,78,1582,11,0.15619325637817383,1
3,2,78,1583,11,0.15599417686462402,1
1,2,60,7337,1,0.10269856452941895,1
3,2,78,1584,11,0.056858062744140625,1
3,2,78,1585,11,0.15645551681518555,1
0,2,58,5,1,0.07233834266662598,1
3,2,78,1586,11,0.08365035057067871,1
3,2,78,1587,11,0.15602374076843262,1
3,2,78,1588,11,0.15999054908752441,1
3,2,78,1589,11,0.1640002727508545,1
3,2,78,1590,11,0.15601277351379395,1
1,2,60,7338,1,0.03347945213317871,1
3,2,78,1591,11,0.12251067161560059,1
3,2,78,1592,11,0.1680011749267578,1
3,2,78,1593,11,0.16432738304138184,1
0,2,58,6,1,0.09955239295959473,1
3,2,78,1594,11,0.06410336494445801,1
3,2,78,1595,11,0.15600180625915527,1
3,2,78,1596,11,0.1759929656982422,1
3,2,78,1597,11,0.1719982624053955,1
3,2,78,1598,11,0.1680006980895996,1
3,2,78,1599,11,0.15984559059143066,1
1,2,60,7339,1,0.08285713195800781,1
3,2,78,1600,11,0.0773005485534668,1
3,2,78,1601,11,0.16399049758911133,1
3,2,78,1602,11,0.15599846839904785,1
0,2,58,7,1,0.14691662788391113,1
3,2,78,1603,11,0.017090797424316406,1
3,2,78,1604,11,0.16399645805358887,1
3,2,78,1605,11,0.16401243209838867,1
0,2,58,8,1,0.06988954544067383,1
3,2,78,1606,11,0.08610653877258301,1
3,2,78,1607,11,0.15599703788757324,1
1,2,60,7340,1,0.11815834045410156,1
3,2,78,1608,11,0.04585409164428711,1
0,2,58,9,1,0.15283560752868652,1
3,2,78,1609,11,0.003158092498779297,1
0,2,58,10,1,0.13665986061096191,1
3,2,78,1610,11,0.019336462020874023,1
3,2,78,1611,11,0.1560049057006836,1
3,2,78,1612,11,0.15599441528320312,1
3,2,78,1613,11,0.15999317169189453,1
3,2,78,1614,11,0.16016793251037598,1
1,2,60,7341,1,0.009798526763916016,1
3,2,78,1615,11,0.1540365219116211,1
3,2,78,1616,11,0.15599846839904785,1
1,2,60,7342,1,0.027773618698120117,1
0,2,58,11,1,0.11593937873840332,1
3,2,78,1617,11,0.012294292449951172,1
3,2,78,1618,11,0.16401004791259766,1
3,2,78,1619,11,0.16003727912902832,1
3,2,78,1620,11,0.15595197677612305,1
3,2,78,1621,11,0.1643526554107666,1
1,2,60,7343,1,0.0033638477325439453,1
1,2,60,7344,1,0.11790156364440918,1
3,2,78,1622,11,0.03438115119934082,1
3,2,78,1623,11,0.15599393844604492,1
3,2,78,1624,11,0.16800284385681152,1
3,2,78,1625,11,0.17198920249938965,1
0,2,58,12,1,0.1208500862121582,1
0,2,58,13,1,0.023810863494873047,1
3,2,78,1626,11,0.019348859786987305,1
3,2,78,1627,11,0.1559901237487793,1
0,2,58,14,1,0.061405181884765625,1
3,2,78,1628,11,0.09459328651428223,1
3,2,78,1629,11,0.17200517654418945,1
3,2,78,1630,11,0.1600022315979004,1
3,2,78,1631,11,0.15966558456420898,1
3,2,78,1632,11,0.1683349609375,1
1,2,60,7345,1,0.08915376663208008,1
3,2,78,1633,11,0.07447361946105957,1
3,2,78,1634,11,0.15637445449829102,1
0,2,58,15,1,0.01647353172302246,1
3,2,78,1635,11,0.13953328132629395,1
3,2,78,1636,11,0.15561318397521973,1
0,2,58,16,1,0.08735060691833496,1
0,2,58,17,1,0.025386810302734375,1
3,2,78,1637,11,0.04766058921813965,1
3,2,78,1638,11,0.16399264335632324,1
3,2,78,1639,11,0.15599775314331055,1
3,2,78,1640,11,0.1559922695159912,1
3,2,78,1641,11,0.16000151634216309,1
1,2,60,7346,1,0.0580294132232666,1
3,2,78,1642,11,0.10595965385437012,1
3,2,78,1643,11,0.15980887413024902,1
3,2,78,1644,11,0.15619802474975586,1
3,2,78,1645,11,0.16399526596069336,1
3,2,78,1646,11,0.1560041904449463,1
0,2,58,18,1,0.10430455207824707,1
3,2,78,1647,11,0.051694631576538086,1
3,2,78,1648,11,0.15600180625915527,1
3,2,78,1649,11,0.1563727855682373,1
3,2,78,1650,11,0.15563535690307617,1
3,2,78,1651,11,0.16800427436828613,1
1,2,60,7347,1,0.02890610694885254,1
3,2,78,1652,11,0.12708425521850586,1
3,2,78,1653,11,0.15599703788757324,1
3,2,78,1654,11,0.15600132942199707,1
0,2,58,19,1,0.08989477157592773,1
3,2,78,1655,11,0.06609869003295898,1
3,2,78,1656,11,0.16000938415527344,1
3,2,78,1657,11,0.15576934814453125,1
3,2,78,1658,11,0.1562504768371582,1
0,2,58,20,1,0.06092071533203125,1
3,2,78,1659,11,0.09906673431396484,1
3,2,78,1660,11,0.15557026863098145,1
3,2,78,1661,11,0.15642881393432617,1
0,2,58,21,1,0.09454059600830078,1
1,2,60,7348,1,0.02089405059814453,1
3,2,78,1662,11,0.04457569122314453,1
3,2,78,1663,11,0.1559922695159912,1
1,2,78,2527,11,0.4694199562072754,0
0,2,78,1535,11,0.02826666831970215,0
1,2,60,4799,0,0.03326749801635742,0
1,2,60,4799,8,0.0,0
0,2,58,3067,0,0.028263568878173828,0
0,2,58,3067,8,0.00010967254638671875,0
1,2,60,4800,0,0.03417372703552246,0
1,2,60,4800,8,0.0,0
1,2,78,2528,11,0.000965118408203125,0
0,2,58,3068,0,0.027301549911499023,0
0,2,58,3068,8,0.00010728836059570312,0
0,2,78,1536,11,0.0008609294891357422,0
0,2,58,3069,0,0.0615839958190918,0
0,2,58,3069,8,0.00010633468627929688,0
0,2,58,3070,0,0.06244206428527832,0
0,2,58,3070,8,0.00011086463928222656,0
0,2,78,1537,11,0.0007998943328857422,0
0,2,58,3071,0,0.06164383888244629,0
0,2,58,3071,8,0.0001125335693359375,0
0,2,58,3072,0,0.062435150146484375,0
0,2,58,3072,8,6.270408630371094e-05,0
0,2,78,1538,11,0.0007464885711669922,0
0,2,58,3073,0,0.06175112724304199,0
0,2,58,3073,8,0.00010466575622558594,0
0,2,58,3074,0,0.06244039535522461,0
0,2,58,3074,8,0.00010228157043457031,0
0,2,78,1539,11,0.0006058216094970703,0
0,2,58,3075,0,0.06184220314025879,0
0,2,58,3075,8,0.0001049041748046875,0
0,2,58,3076,0,0.06244802474975586,0
0,2,58,3076,8,6.580352783203125e-05,0
0,2,78,1540,11,0.00054168701171875,0
0,2,58,3077,0,0.06194305419921875,0
0,2,58,3077,8,9.655952453613281e-05,0
0,2,58,3078,0,0.06245732307434082,0
0,2,58,3078,8,7.081031799316406e-05,0
0,2,78,1541,11,0.00043463706970214844,0
0,2,58,3079,0,0.06204700469970703,0
0,2,58,3079,8,0.00011038780212402344,0
1,2,60,7349,1,0.042615413665771484,0
0,2,68,7349,9,6.341934204101562e-05,0
0,2,58,3080,0,0.019720077514648438,0
0,2,58,3080,8,7.152557373046875e-05,0
0,2,78,1542,11,0.0003757476806640625,0
0,2,58,3081,0,0.06210207939147949,0
0,2,58,3081,8,0.00010418891906738281,0
0,2,58,3082,0,0.06245064735412598,0
0,2,58,3082,8,6.461143493652344e-05,0
0,2,78,1543,11,0.0002810955047607422,0
0,2,58,3083,0,0.06220364570617676,0
0,2,58,3083,8,0.00010466575622558594,0
0,2,58,3084,0,0.062450408935546875,0
0,2,58,3084,8,4.57763671875e-05,0
0,2,78,1544,11,0.00019812583923339844,0
0,2,58,3085,0,0.06229829788208008,0
0,2,58,3085,8,0.00011277198791503906,0
0,2,58,3086,0,0.06244087219238281,0
0,2,58,3086,8,4.4345855712890625e-05,0
0,2,78,1545,11,0.00010633468627929688,0
1,2,60,7350,1,0.013579368591308594,0
0,2,68,7350,9,5.1021575927734375e-05,0
0,2,58,3087,0,0.04876995086669922,0
0,2,58,3087,8,9.822845458984375e-05,0
0,2,58,3088,0,0.06244802474975586,0
0,2,58,3088,8,0.0001201629638671875,0
0,2,78,1546,11,5.7220458984375e-06,0
0,2,58,3089,0,0.06242108345031738,0
0,2,58,3089,8,9.989738464355469e-05,0
0,2,58,3090,0,0.06244373321533203,0
0,2,58,3090,8,0.00010895729064941406,0
0,2,78,1547,11,5.4836273193359375e-06,0
0,2,58,3091,0,0.06247115135192871,0
0,2,58,3091,8,0.00010848045349121094,0
0,2,78,1548,11,0.0624392032623291,0
0,2,58,3092,0,2.86102294921875e-06,0
0,2,58,3092,8,0.00011348724365234375,0
0,2,58,3093,0,0.06244635581970215,0
0,2,58,3093,8,0.00010919570922851562,0
0,2,78,1549,11,0.06237363815307617,0
0,2,58,3094,0,1.7642974853515625e-05,0
0,2,58,3094,8,7.891654968261719e-05,0
0,2,58,3095,0,0.06248164176940918,0
0,2,58,3095,8,0.00011014938354492188,0
0,2,78,1550,11,0.062357425689697266,0
0,2,58,3096,0,3.2901763916015625e-05,0
0,2,58,3096,8,9.632110595703125e-05,0
0,2,58,3097,0,0.06246066093444824,0
0,2,58,3097,8,9.512901306152344e-05,0
0,2,78,1551,11,0.062361955642700195,0
0,2,58,3098,0,4.363059997558594e-05,0
0,2,58,3098,8,7.128715515136719e-05,0
0,2,58,3099,0,0.06248879432678223,0
