Time,Source,Destination,Protocol,Length,SequenceID,MessageType
51.936699,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62839,Announce
51.936729,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60142,Sync
51.939345,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60075,Sync
51.958339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60031,Sync
51.975341,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60008,Sync
51.988415,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64606,Delay_Req
51.988655,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64606,Delay_Resp
51.989350,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60120,Sync
52.000594,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60143,Sync
52.002337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60055,Sync
52.016343,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59778,Sync
52.028450,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59964,Sync
52.028946,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64607,Delay_Req
52.029200,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64607,Delay_Resp
52.043337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60097,Sync
52.056697,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62840,Announce
52.056726,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60144,Sync
52.061343,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60076,Sync
52.074212,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64608,Delay_Req
52.074432,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64608,Delay_Resp
52.077337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60121,Sync
52.090332,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60056,Sync
52.103332,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59919,Sync
52.120567,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60145,Sync
52.121353,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60077,Sync
52.134337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60010,Sync
52.150334,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60122,Sync
52.170344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60034,Sync
52.173341,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64609,Delay_Req
52.173562,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64609,Delay_Resp
52.184344,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59965,Sync
52.184750,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,62841,Announce
52.184779,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60146,Sync
52.199335,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59852,Sync
52.219338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60123,Sync
52.236347,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59899,Sync
52.248599,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60147,Sync
52.254338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,59967,Sync
52.267339,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60079,Sync
52.268500,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,64610,Delay_Req
52.269318,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,68,64610,Delay_Resp
52.281341,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,60101,Sync
