Time,Source,Destination,Protocol,Length,SequenceID,MessageType
377.346467,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37424,0
377.346499,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37424,8
377.379833,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3547,11
377.379848,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7094,0
377.408971,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37425,0
377.409002,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37425,8
377.409536,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51591,11
377.443995,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7095,0
377.453123,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3539,11
377.471475,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37426,0
377.471505,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37426,8
377.508176,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3548,11
377.508190,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7096,0
377.533980,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37427,0
377.534012,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37427,8
377.534541,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51592,11
377.571773,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7097,0
377.591124,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,3540,11
377.596484,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37428,0
377.596514,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37428,8
377.635866,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,3549,11
377.635905,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7098,0
377.658988,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37429,0
377.659019,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37429,8
377.659545,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,51593,11
377.691874,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,7099,0
377.721492,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37430,0
377.721525,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,37430,8
