Time,Source,Destination,Protocol,Length,SequenceID,MessageType
456.306979,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13031,0
456.307009,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13031,8
456.307012,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6516,11
456.312745,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
456.312921,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
456.325105,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42304,11
456.325138,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19072,0
456.355674,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41274,11
456.369483,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13032,0
456.369509,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13032,8
456.381151,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19073,0
456.431988,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13033,0
456.432015,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13033,8
456.432018,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6517,11
456.445225,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42305,11
456.445257,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19074,0
456.494492,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13034,0
456.494519,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13034,8
456.499685,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41275,11
456.509156,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,19075,0
456.556997,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13035,0
456.557021,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,13035,8
456.557024,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,6518,11
