Time,Source,Destination,Protocol,Length,SequenceID,MessageType
527.187071,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7083,Announce
527.198098,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42871,Announce
527.198128,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20206,Sync
527.249543,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14166,Sync
527.249568,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14166,Follow_Up
527.261958,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20207,Sync
527.312047,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14167,Sync
527.312077,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14167,Follow_Up
527.312080,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7084,Announce
527.323717,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41752,Announce
527.326020,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42872,Announce
527.326055,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20208,Sync
527.374552,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14168,Sync
527.374576,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14168,Follow_Up
527.381978,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20209,Sync
527.437056,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14169,Sync
527.437084,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14169,Follow_Up
527.437088,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7085,Announce
527.446069,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42873,Announce
527.446102,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20210,Sync
527.474688,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41753,Announce
527.499561,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14170,Sync
527.499586,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14170,Follow_Up
527.510163,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20211,Sync
527.562065,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14171,Sync
527.562092,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14171,Follow_Up
527.562096,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7086,Announce
527.574485,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42874,Announce
527.574528,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20212,Sync
527.624569,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14172,Sync
527.624593,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14172,Follow_Up
527.630709,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41754,Announce
527.638117,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20213,Sync
527.687074,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14173,Sync
527.687099,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14173,Follow_Up
527.687102,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7087,Announce
527.694466,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42875,Announce
527.694507,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20214,Sync
527.749579,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14174,Sync
527.749610,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14174,Follow_Up
527.758142,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20215,Sync
527.783712,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41755,Announce
527.812083,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14175,Sync
527.812108,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14175,Follow_Up
527.812111,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7088,Announce
527.822467,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42876,Announce
527.822507,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20216,Sync
527.874587,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14176,Sync
527.874615,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14176,Follow_Up
527.886138,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20217,Sync
527.913775,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
527.933700,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,41756,Announce
527.937091,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14177,Sync
527.937118,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,14177,Follow_Up
527.937122,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,7089,Announce
527.950467,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,42877,Announce
527.950508,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,20218,Sync
