Time,Source,Destination,Protocol,Length,SequenceID,MessageType
27.872970,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58064,Sync
27.911494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61788,Announce
27.913687,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17284,Sync
27.913716,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17284,Follow_Up
27.914068,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8649,Announce
27.936185,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58065,Sync
27.972614,c4:5a:b1:3a:1b:a6,33:33:ff:00:00:00,-,90,-,-
27.974797,c4:5a:b1:80:61:8a,33:33:ff:00:00:00,-,90,-,-
27.976192,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17285,Sync
27.976221,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17285,Follow_Up
28.000297,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61801,Announce
28.000310,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58066,Sync
28.038696,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17286,Sync
28.038721,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17286,Follow_Up
28.039071,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8650,Announce
28.048494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61789,Announce
28.064244,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58067,Sync
28.101200,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17287,Sync
28.101224,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17287,Follow_Up
28.128325,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61802,Announce
28.128338,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58068,Sync
28.163704,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17288,Sync
28.163730,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17288,Follow_Up
28.164075,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8651,Announce
28.186492,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61790,Announce
28.192205,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58069,Sync
28.226208,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17289,Sync
28.226237,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17289,Follow_Up
28.248386,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61803,Announce
28.248409,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58070,Sync
28.288713,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17290,Sync
28.288738,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17290,Follow_Up
28.289079,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8652,Announce
28.312197,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58071,Sync
28.324493,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61791,Announce
28.351217,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17291,Sync
28.351246,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17291,Follow_Up
28.359401,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
28.361154,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
28.361394,c4:5a:b1:80:60:8a,01:00:0c:cc:cc:cd,-,68,-,-
28.376324,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61804,Announce
28.376337,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58072,Sync
28.413721,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17292,Sync
28.413747,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17292,Follow_Up
28.414083,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8653,Announce
28.440199,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58073,Sync
28.461494,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,61792,Announce
28.476225,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17293,Sync
28.476251,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17293,Follow_Up
28.504322,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,78,61805,Announce
28.504335,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58074,Sync
28.538730,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17294,Sync
28.538753,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,58,17294,Follow_Up
28.539088,b8:ce:f6:5e:6a:fa,01:1b:19:00:00:00,PTPv2,78,8654,Announce
28.560455,c4:5a:b1:80:60:8a,01:1b:19:00:00:00,PTPv2,60,58075,Sync
